id,name
187956003,Malignant neoplasm of sacral vertebra (disorder)
187957007,Malignant neoplasm of coccygeal vertebra (disorder)
187959005,Malignant neoplasm of long bones of leg (disorder)
187967002,Malignant neoplasm of calcaneum (disorder)
187968007,Malignant neoplasm of medial cuneiform (disorder)
187969004,Malignant neoplasm of intermediate cuneiform (disorder)
187970003,Malignant neoplasm of lateral cuneiform (disorder)
187972006,Malignant neoplasm of navicular (disorder)
187973001,Malignant neoplasm of first metatarsal bone (disorder)
187974007,Malignant neoplasm of second metatarsal bone (disorder)
187975008,Malignant neoplasm of third metatarsal bone (disorder)
187976009,Malignant neoplasm of fourth metatarsal bone (disorder)
187977000,Malignant neoplasm of fifth metatarsal bone (disorder)
187978005,Malignant neoplasm of phalanges of foot (disorder)
187979002,Malignant neoplasm of short bones of leg NOS (disorder)
187987001,Malignant neoplasm of cartilage of ear (disorder)
187988006,Malignant neoplasm of tarsus of eyelid (disorder)
187989003,Malignant neoplasm soft tissues of cervical spine (disorder)
187991006,Malignant neoplasm of connective and soft tissue of upper limb and shoulder (disorder)
187992004,Malignant neoplasm of connective and soft tissue of shoulder (disorder)
187993009,"Malignant neoplasm of connective and soft tissue, upper arm (disorder)"
187994003,Malignant neoplasm of connective and soft tissue of forearm (disorder)
187995002,Malignant neoplasm of connective and soft tissue of hand (disorder)
187996001,Malignant neoplasm of connective and soft tissue of finger (disorder)
187997005,Malignant neoplasm of connective and soft tissue of thumb (disorder)
187999008,Malignant neoplasm of connective and soft tissue of hip and lower limb (disorder)
188000002,Malignant neoplasm of connective and soft tissue of hip (disorder)
188001003,Malignant neoplasm of connective and soft tissue of thigh and upper leg (disorder)
188002005,Malignant neoplasm of connective and soft tissue of popliteal space (disorder)
188003000,Malignant neoplasm of connective and soft tissue of lower leg (disorder)
188004006,Malignant neoplasm of connective and soft tissue of foot (disorder)
188005007,Malignant neoplasm of connective and soft tissue of toe (disorder)
188006008,Malignant neoplasm of connective and soft tissue of great toe (disorder)
188009001,Malignant neoplasm of connective and soft tissue of thorax (disorder)
188010006,Malignant neoplasm of connective and soft tissue of axilla (disorder)
188013008,Malignant neoplasm of connective and soft tissues of thoracic spine (disorder)
188015001,Malignant neoplasm of connective and soft tissue of abdomen (disorder)
188016000,Malignant neoplasm of connective and soft tissue of abdominal wall (disorder)
188017009,Malignant neoplasm of connective and soft tissues of lumbar spine (disorder)
188019007,Malignant neoplasm of connective and soft tissue of pelvis (disorder)
188020001,Malignant neoplasm of connective and soft tissue of buttock (disorder)
188021002,Malignant neoplasm of connective and soft tissue of inguinal region (disorder)
188022009,Malignant neoplasm of connective and soft tissue of perineum (disorder)
188023004,Malignant neoplasm of connective and soft tissue of sacrum or coccyx (disorder)
188029000,Kaposi's sarcoma of soft tissue (disorder)
188030005,Malignant melanoma of lip (disorder)
188032002,Malignant melanoma of ear and/or external auditory canal (disorder)
188033007,Malignant melanoma of auricle (ear) (disorder)
188034001,Malignant melanoma of external auditory meatus (disorder)
188038003,Malignant melanoma of chin (disorder)
188040008,Malignant melanoma of forehead (disorder)
188042000,Malignant melanoma of temple (disorder)
188044004,Malignant melanoma of scalp AND/OR neck (disorder)
188045003,Malignant melanoma of scalp (disorder)
188046002,Malignant melanoma of neck (disorder)
188049009,Malignant melanoma of axilla (disorder)
188050009,Malignant melanoma of breast (disorder)
188051008,Malignant melanoma of buttock (disorder)
188052001,Malignant melanoma of groin (disorder)
188054000,Malignant melanoma of perineum (disorder)
188055004,Malignant melanoma of umbilicus (disorder)
188060000,Malignant melanoma of shoulder (disorder)
188061001,Malignant melanoma of upper arm (disorder)
188062008,Malignant melanoma of forearm (disorder)
188063003,Malignant melanoma of hand (disorder)
188064009,Malignant melanoma of finger (disorder)
188065005,Malignant melanoma of thumb (disorder)
188067002,Malignant melanoma of lower limb and hip (disorder)
188068007,Malignant melanoma of hip (disorder)
188069004,Malignant melanoma of thigh (disorder)
188070003,Malignant melanoma of knee (disorder)
188071004,Malignant melanoma of popliteal fossa area (disorder)
188072006,Malignant melanoma of lower leg (disorder)
188073001,Malignant melanoma of ankle (disorder)
188074007,Malignant melanoma of heel (disorder)
188075008,Malignant melanoma of foot (disorder)
188076009,Malignant melanoma of toe (disorder)
188077000,Malignant melanoma of great toe (disorder)
188085009,Malignant neoplasm of eyelid including canthus (disorder)
188089003,Malignant neoplasm of skin of ear and external auditory canal (disorder)
188090007,Malignant neoplasm of skin of auricle (ear) (disorder)
188091006,Malignant neoplasm of skin of external auditory meatus (disorder)
188095002,"Malignant neoplasm of skin of cheek, external (disorder)"
188099008,Malignant neoplasm of skin of nose (external) (disorder)
188100000,Malignant neoplasm of skin of temple (disorder)
188102008,Malignant neoplasm of scalp AND/OR skin of neck (disorder)
188103003,Malignant neoplasm of skin of scalp (disorder)
188107002,Malignant neoplasm of skin of axillary fold (disorder)
188110009,Malignant neoplasm of skin of abdominal wall (disorder)
188119005,Malignant neoplasm of skin of upper limb and shoulder (disorder)
188121000,Malignant neoplasm of skin of upper arm (disorder)
188122007,Malignant neoplasm of skin of forearm (disorder)
188125009,Malignant neoplasm of skin of thumb (disorder)
188127001,Malignant neoplasm of skin of lower limb and hip (disorder)
188132000,Malignant neoplasm of skin of popliteal fossa area (disorder)
188133005,Malignant neoplasm of skin of lower leg (disorder)
188135003,Malignant neoplasm of skin of heel (disorder)
188138001,Malignant neoplasm of skin of great toe (disorder)
188147009,Malignant neoplasm of nipple and areola of female breast (disorder)
188151006,Malignant neoplasm of central part of female breast (disorder)
188152004,Malignant neoplasm of upper-inner quadrant of female breast (disorder)
188153009,Malignant neoplasm of lower-inner quadrant of female breast (disorder)
188154003,Malignant neoplasm of upper-outer quadrant of female breast (disorder)
188155002,Malignant neoplasm of lower-outer quadrant of female breast (disorder)
188156001,Malignant neoplasm of axillary tail of female breast (disorder)
188157005,"Malignant neoplasm, overlapping lesion of breast (disorder)"
188159008,Malignant neoplasm of ectopic site of female breast (disorder)
188163001,Malignant neoplasm of nipple and areola of male breast (disorder)
188168005,Malignant neoplasm of ectopic site of male breast (disorder)
188176007,Malignant neoplasm of endocervical canal (disorder)
188177003,Malignant neoplasm of endocervical gland (disorder)
188180002,"Malignant neoplasm, overlapping lesion of cervix uteri (disorder)"
188183000,Malignant neoplasm of cervical stump (disorder)
188184006,Malignant neoplasm of squamocolumnar junction of cervix (disorder)
188188009,Choriocarcinoma (disorder)
188189001,"Malignant neoplasm of corpus uteri, excluding isthmus (disorder)"
188190005,Malignant neoplasm of cornu of corpus uteri (disorder)
188191009,Malignant neoplasm of fundus of corpus uteri (disorder)
188192002,Malignant neoplasm of endometrium of corpus uteri (disorder)
188193007,Malignant neoplasm of myometrium of corpus uteri (disorder)
188195000,Malignant neoplasm of isthmus of uterine body (disorder)
188196004,Malignant neoplasm of lower uterine segment (disorder)
188198003,Malignant neoplasm of overlapping lesion of corpus uteri (disorder)
188204000,Malignant neoplasm of round ligament (disorder)
188208002,Malignant neoplasm of Gartner's duct (disorder)
188209005,Malignant neoplasm of vaginal vault (disorder)
188211001,Malignant neoplasm of greater vestibular (Bartholin's) gland (disorder)
188219004,Malignant tumor of undescended testis (disorder)
188220005,Malignant tumor of ectopic testis (disorder)
188230001,Malignant tumor of body of penis (disorder)
188234005,Malignant tumor of seminal vesicle (disorder)
188235006,Malignant tumor of tunica vaginalis (disorder)
188239000,Malignant tumor of trigone of urinary bladder (disorder)
188240003,Malignant tumor of vault of bladder (disorder)
188241004,Malignant neoplasm of lateral wall of urinary bladder (disorder)
188242006,Malignant neoplasm of anterior wall of urinary bladder (disorder)
188243001,Malignant neoplasm of posterior wall of urinary bladder (disorder)
188244007,Malignant tumor of bladder neck (disorder)
188245008,Malignant tumor of ureteric orifice (disorder)
188247000,"Malignant neoplasm, overlapping lesion of bladder (disorder)"
188250002,Malignant tumor of kidney parenchyma (disorder)
188251003,Hypernephroma (disorder)
188252005,Malignant tumor of renal calyx (disorder)
188253000,Malignant tumor of pelviureteric junction (disorder)
188256008,Malignant neoplasm of overlapping lesion of urinary organs (disorder)
188261005,"Malignant neoplasm of eyeball excluding conjunctiva, cornea, retina and choroid (disorder)"
188263008,Malignant tumor of ciliary body (disorder)
188264002,Malignant tumor of iris (disorder)
188265001,Malignant neoplasm of crystalline lens (disorder)
188266000,Malignant neoplasm of sclera (disorder)
188268004,Malignant neoplasm of connective tissue of orbit (disorder)
188269007,Malignant neoplasm of extraocular muscle of orbit (disorder)
188272000,Malignant tumor of lacrimal gland (disorder)
188273005,Malignant neoplasm of lacrimal sac (disorder)
188274004,Malignant neoplasm of nasolacrimal duct (disorder)
188280007,Malignant neoplasm of cerebrum (excluding lobes and ventricles) (disorder)
188281006,Malignant neoplasm of basal ganglia (disorder)
188282004,Malignant neoplasm of cerebral cortex (disorder)
188283009,Malignant neoplasm of corpus striatum (disorder)
188285002,Malignant neoplasm of globus pallidus (disorder)
188286001,Malignant tumor of hypothalamus (disorder)
188287005,Malignant neoplasm of thalamus (disorder)
188289008,Malignant neoplasm of hippocampus (disorder)
188290004,Malignant neoplasm of uncus (disorder)
188292007,Malignant tumor of choroid plexus (disorder)
188293002,Malignant neoplasm of floor of cerebral ventricle (disorder)
188295009,Malignant neoplasm of cerebral peduncle (disorder)
188296005,Malignant neoplasm of medulla oblongata (disorder)
188297001,Malignant neoplasm of midbrain (disorder)
188298006,Malignant neoplasm of pons (disorder)
188301005,Malignant neoplasm of corpus callosum (disorder)
188302003,Malignant neoplasm of tapetum (disorder)
188307009,Malignant tumor of cranial nerve (disorder)
188308004,Malignant neoplasm of olfactory bulb (disorder)
188312005,Malignant neoplasm of cerebral dura mater (disorder)
188313000,Malignant neoplasm of cerebral arachnoid mater (disorder)
188315007,Malignant neoplasm of cerebral pia mater (disorder)
188317004,Malignant neoplasm of spinal dura mater (disorder)
188318009,Malignant neoplasm of spinal arachnoid mater (disorder)
188319001,Malignant neoplasm of spinal pia mater (disorder)
188321006,Malignant neoplasm of peripheral nerves and autonomic nervous system (disorder)
188322004,"Malignant neoplasm of peripheral nerves of head, face and neck (disorder)"
188323009,"Malignant neoplasm of peripheral nerves of upper limb, including shoulder (disorder)"
188324003,"Malignant neoplasm of peripheral nerves of lower limb, including hip (disorder)"
188325002,Malignant neoplasm of peripheral nerve of thorax (disorder)
188326001,Malignant neoplasm of peripheral nerve of abdomen (disorder)
188327005,Malignant neoplasm of peripheral nerve of pelvis (disorder)
188339002,Malignant neoplasm of pituitary gland and craniopharyngeal duct (disorder)
188340000,Malignant tumor of craniopharyngeal duct (disorder)
188353002,"Malignant neoplasm of head, neck and face (disorder)"
188361007,Malignant neoplasm of thorax (disorder)
188366002,Malignant neoplasm of abdomen (disorder)
1884006,Molar pregnancy with choriocarcinoma (disorder)
188434008,Secondary malignant neoplasm of other respiratory organs (disorder)
